personen_kremsId,personenId,art,handelsgut
1211,657,2,Kastanien
1212,658,2,Röte
1213,659,2,Leinwand
1214,660,2,Leinöl
1215,660,2,Feigen
1216,661,1,Kastanien
1217,662,,Leinöl
1218,663,2,Glätte
1219,664,2,Glätte
1220,665,,Öl
1221,666,2,Kastanien
1222,667,1,Prisil
1223,667,1,Tabak
1224,668,1,Tabak
1225,668,1,Prisil
1226,669,2,Juchten
1227,670,1,Baumwollwaren
1228,671,,Tuch
1229,672,1,Leinwand
1230,672,1,Holzwaren
1231,672,1,Hafnergeschirr
1232,673,,Tuch
1233,673,,Fischbein
1234,675,2,Zucker
1235,675,2,Pfeffer
1236,676,,Spezerei
1237,677,2,Zucker
1238,678,1,Karden
1239,679,2,Käse
1240,680,2,Röte
1241,681,1,Haar
1242,682,2,Butter
1243,682,2,Stockfisch
1244,683,2,Rotscher
1245,683,2,Stockfisch
1246,684,1,Senf
1247,685,2,Käse
1248,686,2,Materialwaren
1249,687,2,Materialwaren
1250,688,,Krämerei
1251,689,,Gewandschnitt
1252,690,2,Harrasware
1253,692,,Geschmeide
1254,693,1,Kastanien
1255,694,2,Käse
1256,695,1,Weinstein
1257,696,2,Juchten
1258,697,2,Haar
1259,697,2,Juchten
1260,697,2,Tuch
1261,697,2,Leinwand
1262,697,2,Socken
1263,697,2,Baye
1264,698,2,Röte
1265,698,2,Schliff
1266,698,2,Gilbholz
1267,698,2,Tuch
1268,698,2,Baye
1269,698,2,Leinwand
1270,698,2,Prisil
1271,700,2,Juchten
1272,700,2,Tabak
1273,700,2,Schliff
1274,701,1,Baumwollware
1275,701,1,Strickerware
1276,702,1,Baumwollware
1277,703,2,Juchten
1278,704,,Seife
1279,706,,Nüsse
1280,707,,Haar
1281,708,,Nüsse
1282,709,2,Tiroler Wein
1283,710,2,Krämerei
1284,710,2,Leinwand
1285,710,2,Erde
1286,710,2,Kienruß
1287,710,2,Braunrot
1288,712,2,Braunrot
1289,712,2,Leinwand
1290,712,2,Rupfen
1291,712,2,Erde
1292,712,2,Öl
1293,711,2,Juchten
1294,713,1,Buchbinderware
1295,713,1,Perücken
1296,714,,Nüsse
1297,715,2,Prisil
1298,715,2,Senf
1299,715,2,Sardellen
1300,716,,Krämerei
1301,717,2,Weinstein
1302,719,2,Glätte
1303,720,1,Rote Erde
1304,722,1,Juchten
1305,723,1,Juchten
1306,724,1,Juchten
1307,725,2,Harrasware
1308,725,2,Prisil
1309,725,2,Gilbholz
1310,726,2,Kastanien
1311,728,2,Zinn
1312,729,2,Tabak
1313,730,2,Hanf
1314,731,2,Krämerei
1315,731,2,Zucker
1316,734,,Weinbeeren
1317,735,1,Käse
1318,736,2,Tabak
1319,737,2,Tabak
1320,739,1,Federn
1321,740,,Krämerei
1322,741,2,Juchten
1323,742,2,Federn
1324,743,2,Juchten
1325,744,1,Weinstein
1326,745,2,Senf
1327,745,2,Safran
1328,745,2,Senffässel
1329,746,2,Nüsse
1330,746,2,Zwetschgen
1331,746,2,Reis
1332,746,2,Kastanien
1333,747,2,Nüsse
1334,747,2,Kastanien
1335,747,2,Zwetschgen
1336,747,2,Senf
1337,748,2,Krämerei
1338,748,2,Heringe
1339,749,1,Öl
1340,750,2,Materialien
1341,751,1,Haar
1342,751,,Nüsse
1343,752,2,Materialien
1344,753,2,Rote Erde
1345,755,,Wachs
1346,755,,Leinwand
1347,755,,Ziechen
1348,755,,Engelsaat
1349,755,,Beschlagenes Gut
1350,756,,Baumöl
1351,757,1,Fließpapier
1352,758,2,Materialien
1353,759,,Materialien
1354,760,,Kastanien
1355,762,2,Früchte
1356,762,2,Kastanien
1357,763,2,Holzwaren
1358,763,2,Krämerei
1359,763,2,Weinbeeren
1360,763,2,Rotbraun
1361,763,2,Mandeln
1362,763,2,Lorbeer
1363,763,2,Limonen
1364,763,2,Sardellen
1365,763,2,Baumwolle
1366,763,2,Kapern
1367,763,2,Senf
1368,763,2,Kastanien
1369,763,2,Wein
1370,763,1,Juchten
1371,763,1,Salpeter
1372,764,,Strümpfe
1373,764,,Messer
1374,764,,Ochsenspitz
1375,764,,Messer
1376,765,1,Messer
1377,766,2,Messer
1378,767,2,Leinwand
1379,768,1,Krämerei
1380,768,1,Messer
1381,768,2,Baumwollware
1382,768,,Steyrer Ware
1383,768,2,Ochsenspitz
1384,768,,Strümpfe
1385,768,1,Schliff
1386,768,2,Krämerei
1387,769,1,Messer
1388,770,1,Messer
1389,770,1,Scheiden
1390,771,,Baumwollstrümpfe
1391,771,1,Ochsenspitz
1392,772,2,Baumöl
1393,774,1,Weinstein
1394,775,2,Federn
1395,776,2,Schmalz
1396,778,1,Glückshafnerware
1397,778,1,Arznei
1398,780,1,Schmalz
1399,781,,Schmalz
1400,784,,Geschmeide
1401,785,,Heringe
1402,786,1,Juchten
1403,786,1,Röte
1404,786,1,Stockfisch
1405,786,1,Kreide
1406,786,1,Glätte
1407,786,2,Weinstein
1408,786,2,Kastanien
1409,787,2,Nüsse
1410,787,2,Kastanien
1411,788,1,Kastanien
1412,789,1,Kastanien
1413,791,2,Juchten
1414,792,2,Krämerei
1415,793,1,Kienruß
1416,793,1,Schreibtafel
1417,793,1,Steinware
1418,793,1,Rötel
1419,793,1,Umbra
1420,793,1,Rote Erde
1421,793,1,Gelbe Erde
1422,793,1,Rötelstein
1423,793,1,Bimsstein
1424,794,,Nüsse
1425,795,1,Kienruß
1426,796,1,Farbe
1427,796,1,Steinwar
1428,796,1,Kienruß
1429,796,1,Bimsstein
1430,796,1,Mennig
1431,796,1,Rotbraun
1432,797,1,Rotbraun
1433,798,1,Rotbraun
1434,798,1,Steinware
1435,798,1,Kienruß
1436,799,1,Bimsstein
1437,799,1,Mennig
1438,801,,Haar
1439,802,,Socken
1440,803,1,Tuch
1441,804,1,Tuch
1442,805,1,Tuch
1443,806,,Kramkörbe
1444,807,,Krämerei
1445,811,1,Krämerei
1446,812,,Krämerei
1447,812,,Kotzen
1448,813,,Beschlagenes Gut
1449,6200,1,Steyrer Ware
1450,6200,1,Blech
1451,6200,1,Messer
1452,6200,1,Scheiden
1453,814,1,Kotzen
1454,815,1,Haar
1455,816,1,Krämerei
1456,816,1,Spitze
1457,817,2,Tuch
1458,821,1,Tuch
1459,822,1,Kastanien
1460,823,1,Geschmeide
1461,824,1,Geschmeide
1462,825,1,Geschmeide
1463,825,1,Nägel
1464,826,2,Heringe
1465,826,2,Stockfisch
1466,826,2,Leinwand
1467,826,2,Krämerei
1468,826,2,Öl
1469,826,2,Kienruß
1470,827,,Bilder
1471,828,,Geschmeide
1472,829,1,Alaun
1473,829,1,Glätte
1474,829,1,Kupferwasser
1475,829,1,Schmalz
1476,829,1,Butter
1477,829,,Blaue Schmalte
1478,829,2,Senf
1479,829,2,Weinstein
1480,829,1,Vitriol
1481,829,1,Augengläser
1482,829,2,Kastanien
1483,829,2,Nüsse
1484,830,,Baumwolle
1485,831,2,Baumwolle
1486,831,1,Röte
1487,831,2,Kastanien
1488,831,,Tuch
1489,831,2,Gallus
1490,832,1,Bedruckte Leinwand
1491,833,1,Haar
1492,833,1,Käppel
1493,833,1,Telpsch
1494,833,2,Braunrot
1495,833,2,Lorbeer
1496,835,2,Nüsse
1497,837,2,Kreide
1498,837,1,Öl
1499,837,1,Wachs
1500,837,1,Gilbholz
1501,837,1,Pfeffer
1502,837,2,Stockfisch
1503,837,1,Gilbspäne
1504,837,2,Kupferwasser
1505,838,2,Käse
1506,839,,Zinn
1507,840,2,Federn
1508,841,2,Tabak
1509,841,,Rupfen
1510,841,2,Krämerei
1511,841,2,Leinöl
1512,841,2,Kienruß
1513,841,2,Öl
1514,841,2,Rotbraun
1515,841,2,Käse
1516,841,2,Tiroler Wein
1517,841,2,Schnecken
1518,842,2,Wachs
1519,843,2,Tabak
1520,843,2,Weißblech
1521,843,2,Socken
1522,844,2,Schwefel
1523,845,,Zwirn
1524,847,2,Juchten
1525,847,2,Öl
1526,847,2,Röte
1527,847,2,Stockfisch
1528,847,2,Gilbspäne
1529,847,2,Kienruß
1530,847,2,Röte
1531,848,1,Fäustlinge
1532,849,1,Holländischer Käse
1533,849,1,Stockfisch
1534,849,,Nüsse
1535,849,1,Pfeffer
1536,849,1,Juchten
1537,849,1,Blei
1538,850,1,Rundfisch
1539,850,1,Ingwer
1540,851,2,Federn
1541,852,,Holzwaren
1542,855,1,Pfeffer
1543,856,1,Kotzen
1544,858,2,Leinwand
1545,858,2,Röte
1546,858,2,Prisil
1547,858,2,Schliff
1548,859,2,Kastanien
1549,860,2,Federn
1550,860,1,Geschmeide
1551,861,2,Tuch
1552,861,2,Meselan
1553,861,2,Prisil
1554,861,2,Röte
1555,861,2,Heringe
1556,861,2,Stockfisch
1557,861,2,Juchten
1558,861,1,Honig
1559,861,1,Weinstein
1560,861,2,Farbzeug
1561,862,2,Tuch
1562,863,,Weinstein
1563,864,2,Leinwand
1564,864,2,Rupfen
1565,866,,Leim
1566,867,,Juchten
1567,868,,Leinwand
1568,869,1,Kastanien
1569,870,1,Weinstein
1570,870,2,Juchten
1571,871,,Spiegel
1572,872,2,Leinwand
1573,872,2,Ziechen
1574,872,2,Zwillich
1575,872,2,Meselan
1576,872,2,Tuch
1577,873,1,Werg
1578,874,2,Kastanien
1579,875,1,Zwirn
1580,876,2,Juchten
1581,877,,Seide
1582,877,,Safran
1583,879,1,Haar
1584,879,2,Wurzen
1585,879,2,Tabakpfeifen
1586,879,2,Braunstein
1587,879,2,Senf
1588,879,2,Kastanien
1589,879,,Federweiß
1590,880,,Wurzen
1591,881,1,Schafwolle
1592,883,2,Glätte
1593,894,2,Glätte
1594,884,,Garn
1595,884,1,Glätte
1596,884,2,Röte
1597,884,3,Geschmeide
1598,884,3,Beschlagenes Gut
1599,884,1,Wachs
1600,884,,Schmelz
1601,884,2,Weinstein
1602,884,,Alaun
1603,884,,Salpeter
1604,884,2,Kastanien
1605,884,,Cervelatwürste
1606,884,,Spiegel
1607,884,,Wein
1608,884,,Schmelztiegel
1609,884,,Papier
1610,884,,Ziechen
1611,884,1,Braunrot
1612,884,2,Baumöl
1613,884,2,Schmalz
1614,884,,Nürnberger Ware
1615,884,,Glas
1616,884,,Zinn
1617,884,2,Federn
1618,884,1,Hanf
1619,884,2,Feigen
1620,884,2,Käse (Parmesan)
1621,884,2,Öl
1622,884,2,Tabak
1623,884,,Gerste
1624,884,,Tuch
1625,884,,Barchent
1626,884,2,Reis
1627,884,2,Lorbeer
1628,884,,Juchten
1629,884,,Fischbein
1630,885,,Glätte
1631,885,1,Wachs
1632,885,,Fruchtbaum
1633,885,2,Schmalz
1634,885,2,Butter
1635,885,2,Wachs
1636,885,,Schmelztiegel
1637,885,2,Glätte
1638,885,2,Kastanien
1639,886,1,Leinwand
1640,886,,Rupfen
1641,887,1,Leinwand
1642,888,2,Federn
1643,890,1,Weinstein
1644,890,2,Kupferwasser
1645,890,2,Prisil
1646,892,2,Juchten
1647,895,1,Kastanien
1648,896,1,Kastanien
1649,896,2,Wolle
1650,897,2,Kastanien
1651,898,1,Strohmesser
1652,898,2,Haar
1653,899,1,Eisenreifen
1654,900,2,Schmalz
1655,900,,Schnecken
1656,901,,Zwetschgen
1657,902,2,Zinn
1658,903,,Tuch
1659,904,1,Socken
1660,906,2,Branntwein
1661,907,1,Kastanien
1662,908,2,Stockfisch
1663,908,2,Zwetschgen
1664,908,2,Käse
1665,908,2,Butter
1666,908,1,Zwetschgen
1667,909,2,Federn
1668,910,1,Strohmesser
1669,911,,Hafnergeschirr
1670,912,1,Weinstein
1671,914,2,Fischbein
1672,916,1,Reis
1673,916,1,Lorbeer
1674,917,1,Federn
1675,918,1,Wachs
1676,918,2,Pfeffer
1677,919,,Geschmeide
1678,921,2,Federn
1679,921,2,Aurum Pigmentum
1680,924,2,Weinstein
1681,924,2,Kastanien
1682,924,,Seidenwaren
1683,925,2,Kastanien
1684,926,2,Blei
1685,928,2,Weihrauch
1686,928,1,Öl
1687,928,2,Leinöl
1688,928,2,Stärke
1689,928,2,Öl
1690,929,2,Baumöl
1691,930,1,Sensen
1692,934,2,Krämerei
1693,935,2,Ingwer
1694,937,,Beschlagenes Gut
1695,938,1,Glätte
1696,938,1,Juchten
1697,938,,Pfeffer
1698,938,,Zucker
1699,938,2,Kastanien
1700,938,,Beschlagenes Gut
1701,938,,Früchte
1702,938,,Schmelzwerk
1703,942,,Bücher
1704,943,1,Stockfisch
1705,943,2,Geschmeide
1706,939,1,Stockfisch
1707,939,2,Weinstein
1708,946,1,Kotzen
1711,948,1,Tuch
1712,948,1,Gewandschnitt
1713,947,2,Tuch
1714,947,2,Baye
1715,949,2,Pfeffer
1716,949,2,Tabak
1717,953,1,Glätte
1718,954,2,Haar
1719,955,2,Corduan
1720,956,2,Pfeffer
1721,956,2,Tabak
1722,956,2,Weihrauch
1723,956,2,Röte
1724,957,1,Haar
1725,957,1,Butter
1726,957,2,Nüsse
1727,958,1,Messer
1728,959,2,Krämerei
1729,960,2,Krämerei
1730,961,2,Wolle
1731,961,2,Röte
1732,961,2,Prisil
1733,961,2,Farbzeug
1734,961,2,Krämerei
1735,962,2,Juchten
1736,963,2,Juchten
1737,964,2,Juchten
1738,965,,Schmelzwerk
1739,966,,Zwirn
1740,967,1,Kastanien
1741,968,1,Reis
1742,969,1,Schermesser
1743,970,1,Geschmeide
1744,970,1,Schliff
1745,970,2,Haar
1746,970,2,Arbes
1747,970,2,Prein
1748,971,1,Geschmeide
1749,972,2,Indigo
1750,973,2,Salpeter
1751,974,2,Salpeter
1752,975,1,Wolle
1753,976,2,Kastanien
1754,977,2,Sensen
1755,977,1,Tuch
1756,979,2,Feder
1757,980,,Weinstein
1758,978,,Tuch
1759,978,,Messer
1760,982,1,Kastanien
1761,983,2,Kastanien
1762,985,,Bilder
1763,986,1,Bücher
1764,986,1,Bilder
1765,987,1,Früchte
1766,988,2,Kastanien
1767,988,,Reis
1768,989,,Grätlware
1769,990,2,Baumwolle
1770,990,2,Tabak
1771,990,2,Braunrot
1772,990,2,Baumöl
1773,991,1,Schmalz
1774,991,1,Butter
1775,992,2,Käse
1776,993,2,Öl
1777,993,2,Leim
1778,993,1,Juchten
1779,993,1,Öl
1780,994,2,Krämerei
1781,995,2,Juchten
1782,996,2,Schmalz
1783,997,2,Schliff
1784,997,2,Wachs
1785,998,2,Röte
1786,998,2,Juchten
1787,998,2,Prisil
1788,998,2,Heringe
1789,998,2,Kupferwasser
1790,998,2,Krämerei
1791,998,2,Tabak
1792,998,2,Gilbholz
1793,998,2,Spezerei
1794,998,2,Fischbein
1795,998,2,Öl
1796,999,2,Krämerei
1797,1000,2,Schliff
1798,1001,1,Heringe
1799,1001,1,Röte
1800,1001,2,Nüsse
1801,1001,2,Zwetschgen
1802,1001,2,Kastanien
1803,1002,1,Gewandschnitt
1804,1002,2,Tuch
1805,1002,2,Baye
1806,1002,1,Baye
1807,1003,2,Krämerei
1808,1004,2,Rote Erde
1809,1004,2,Kastanien
1810,1005,2,Tabak
1811,1006,2,Tuch
1812,1006,2,Baye
1813,1007,2,Nüsse
1814,1008,2,Röte
1815,1008,2,Schliff
1816,1010,1,Steyrer Ware
1817,1011,1,Steyrer Gut
1818,1011,1,Allhöster
1819,1011,1,Blech
1820,1012,,Glätte
1821,1013,1,Messing
1822,1014,1,Glätte
1823,1014,1,Garn
1824,1014,1,Wachs
1825,1015,2,Tabak
1826,1016,2,Eisenwaren
1827,1017,1,Bücher
1828,1018,1,Kurzwaren
1829,1019,1,Pasta
1830,1020,,Anis
1831,1021,,Geschmeide
1832,1022,,Geschmeide
1833,1023,,Geschmeide
1834,1023,,Holzwaren
1835,1024,,Geschmeide
1836,1025,,Geschmeide
1837,1025,,Holzwaren
1838,1025,,Klingen
1839,1026,2,Tabak
1840,1027,,Geschmeide
1841,1029,,Geschmeide
1842,1030,2,Geschmeide
1843,1031,,Geschmeide
1844,1031,,Holzwaren
1845,1033,2,Tabak
1846,1033,,Geschmeide
1847,1035,2,Geschmeide
1848,1035,,Holzwaren
1849,1035,,Sensen
1850,1035,,Strohmesser
1851,1036,,Geschmeide
1852,1038,,Käse
1853,1041,2,Kastanien
1854,1043,,Beschlagenes Gut
1855,1039,,Strickware
1856,1039,,Nägel
1857,1044,2,Federn
1858,1046,2,Schliff
1859,1046,2,Alaun
1860,1048,,Tuch
1861,1049,2,Taschenmesser
1862,1049,2,Kastanien
1863,1049,2,Nüsse
1864,1049,2,Krämerei
1865,1049,2,Öl
1866,1050,,Schliff
1867,1050,,Strohmesser
1868,1051,,Schmelztiegel
1869,1051,,Beschlagenes Gut
1870,1051,,Krämerei
1871,1051,,Schmelzwerk
1872,1052,,Beschlagenes Gut
1873,1052,,Wein
1874,1052,,Leinwand
1875,1052,,Biberhaar
1876,1052,,Käse
1877,1052,,Tuch
1878,1053,,Beschlagenes Gut
1879,1053,,Wein
1880,1053,,Leinwand
1881,1053,,Biberhaar
1882,1053,,Käse
1883,1053,,Tuch
1884,1054,,Käse
1885,1057,2,Corduan
1886,1058,1,Kastanien
1887,1059,1,Haar
1888,1060,2,Kastanien
1889,1061,1,Dochtgarn
1890,1062,2,Tabak
1891,1063,,Juchten
1892,1063,,Käse
1893,1063,,Spezerei
1894,1064,1,Tafelwachs
1895,1065,2,Tabak
1896,1066,1,Visier
1897,1066,1,Visierschneiderei
1898,1067,1,Alteisen
1899,1068,1,Öl
1900,1068,1,Fischbein
1901,1068,1,Baumwolle
1902,1068,1,Surlemoni
1903,1069,2,Glätte
1904,1070,2,Röte
1905,1070,2,Wolle
1906,1071,2,Kastanien
1907,1074,2,Rosinken
1908,1074,2,Krämerei
1909,1074,2,Limonenschalen
1910,1074,2,Tabakröhrl
1911,1074,2,Messer
1912,1074,2,Röte Erde
1913,1074,2,Senf
1914,1074,2,Mandeln
1915,1074,2,Früchte
1916,1074,2,Weinstein
1917,1074,2,Öl
1918,1074,2,Reis
1919,1074,2,Schwefel
1920,1074,2,Kastanien
1921,1074,2,Lorbeer
1922,1073,2,Weinbeeren
1923,1075,,Bücher
1924,1076,1,Krämerei
1925,1076,1,Strümpfe
1926,1077,2,Fäustlinger
1927,1077,2,Messer
1928,1077,2,Lorbeer
1929,1078,1,Kupferwasser
1930,1078,1,Zinn
1931,1080,1,Schuhmacherware
1932,1081,2,Alaun
1933,1082,1,Kalbfelle
1934,1083,2,Stockfisch
1935,1083,,Wolle
1936,1083,2,Fischschmalz
1937,1083,1,Schaffelle
1938,1084,2,Fischschmalz
1939,1085,2,Fischschmalz
1940,1086,,Tuch
1941,1087,2,Kastanien
1942,1088,,Beschlagenes Gut
1943,1088,1,Stockfisch
1944,1088,,Tuch
1945,1088,1,Pfeffer
1946,1088,,Engelsaat
1947,1088,1,Röte
1948,1088,,Ziechen
1949,1088,,Zucker
1950,1088,,Nelken
1951,1088,,Ingwer
1952,1088,1,Pfeffer
1953,1088,2,Baumwolle
1954,1088,,Geschmeide
1955,1088,1,Fischschmalz
1956,1088,,Eisenwaren
1957,1089,1,Tuch
1958,1089,2,Wolle
1959,1090,,Kuhhäute
1960,1091,1,Haar
1961,1091,2,Nüsse
1962,1092,1,Öl
1963,1093,2,Krämerei
1964,1093,2,Baumöl
1965,1094,2,Schliff
1966,1094,2,Leinwand
1967,1095,2,Alaun
1968,1095,2,Röte
1969,1095,2,Prisil
1970,1097,2,Schliff
1971,1098,2,Hanf
1972,1099,,Fell
1973,1099,1,Tuch
1974,1100,2,Kastanien
1975,1100,2,Baumwolle
1976,1100,2,Lorbeer
1977,1100,2,Limonenschalen
1978,1100,2,Feigen
1979,1100,2,Reis
1980,1100,2,Nüsse
1981,1102,2,Juchten
1982,1102,1,Juchten
1983,1102,2,Prisil
1984,1103,2,Federn
1985,1103,2,Juchten
1986,1107,2,Weinstein
1987,1107,2,Gallus
1988,1107,,Ochsenhäute
1989,1107,,Kuhhäute
1990,1108,1,Tuch
1991,1111,2,Haar
1992,1112,1,Honig
1993,1110,2,Kastanien
1994,1113,1,Tuch
1995,1113,2,Weinstein
1996,1114,,Tuch
1997,1115,1,Reis
1998,1115,1,Kapern
1999,1115,1,Röte
2000,1115,1,Pfeffer
2001,1115,1,Zucker
2002,1115,1,Surlemoni
2003,1115,1,Rosinken
2004,1115,1,Weinbeeren
2005,1115,1,Juchten
2006,1115,1,Früchte
2007,1115,1,Spezerei
2008,1115,1,Farbe
2009,1115,1,Gerste
2010,1115,1,Zibeben
2011,1115,1,Sardellen
2012,1115,1,Baumwolle
2013,1115,1,Prisilholz
2014,1115,1,Türkisches Garn
2015,1115,1,Gallus
2016,1115,1,Lorbeer
2017,1115,1,Fischbein
2018,1115,1,Schnupftabak
2019,1115,1,Prisil
2020,1115,1,Mandeln
2021,1115,1,Kehrbesen
2022,1115,1,Zitronat
2023,1115,1,Kandis
2024,1115,1,Ingwer
2025,1115,1,Öl
2026,1115,1,Schwefel
2027,1115,1,Papier
2028,1115,1,Limonenschalen
2029,1115,2,Rupfen
2030,1115,1,Feigen
2031,1115,1,Gesalzene Fischel
2032,1115,1,Farbzeug
2033,1115,1,Farbholz
2034,1115,1,Pomeranzenschalen
2035,1115,1,Venezianische Seife
2036,1115,1,Kaffee
2037,1115,1,Carobe
2038,1115,1,Perücken
2039,1115,1,Holländischer Käse
2040,1115,1,Gewandbesen
2041,1115,1,Kastanien
2042,1115,1,Käse
2043,1115,2,Juchten
2044,1115,2,Leim
2045,1115,1,Baumöl
2046,1116,,Glas
2047,1117,2,Federn
2048,1117,,Glasscheiben
2049,1118,2,Fischbein
2050,1119,2,Krämerei
2051,1119,2,Öl
2052,1120,2,Haar
2053,1121,2,Juchten
2054,1122,2,Juchten
2055,1122,,Baumöl
2056,1122,,Seide
2057,1122,1,Juchten
2058,1124,1,Tabak
2059,1125,,Pfeffer
2060,1125,,Röte
2061,1125,,Tabak
2062,1125,,Lorbeer
2063,1125,1,Baumöl
2064,1125,2,Stockfisch
2065,1125,2,Baumöl
2066,1125,,Tuch
2067,1125,,Wolle
2068,1125,,Weinstein
2069,1125,,Schafwolle
2070,1126,2,Kastanien
2071,1126,2,Nüsse
2072,1126,2,Senf
2073,1126,2,Mennig
2074,1127,1,Beschlagenes Gut
2075,1129,2,Federn
2076,1129,2,Weinstein
2077,1130,2,Kastanien
2078,1130,2,Tabak
2079,1130,2,Öl
2080,1133,2,Kastanien
2081,1134,1,Haar
2082,1135,1,Heringe
2083,1136,1,Harrasware
2084,1137,,Stockfisch
2085,1138,2,Kastanien
2086,1138,2,Nüsse
2087,1139,1,Kastanien
2088,1140,2,Krämerei
2089,1141,,Zwirn
2090,1142,2,Krämerei
2091,1142,2,Safran
2092,1143,2,Krämerei
2093,1144,1,Haar
2094,1145,1,Haar
2095,1146,2,Kastanien
2096,1148,2,Indigo
2097,1148,2,Tabak
2098,1149,2,Juchten
2099,1149,2,Wolle
2100,1149,1,Weinstein
2101,1149,1,Wolle
2102,1149,,Spalier
2103,1149,2,Weinstein
2104,1149,,Glätte
2105,1149,1,Juchten
2106,1149,,Schmelztiegel
2107,1150,2,Schmalz
2108,1151,1,Krämerei
2109,1151,1,Büchsenstein
2110,1152,1,Kastanien
2111,1153,1,Stockfisch
2112,1154,1,Sensen
2113,1155,2,Röte
2114,1157,1,Heringe
2115,1157,1,Stockfisch
2116,1157,2,Nüsse
2117,1156,,Nüsse
2118,1158,2,Krämerei
2119,1159,,Hopfen
2120,1160,1,Schmalz
2121,1161,,Schmalz
2122,1162,,Geschmeide
2123,1163,1,Geschmeide
2124,1165,2,Käse
2125,1166,2,Alaun
2126,1168,,Geschmeide
2127,1169,,Schuhe
2128,1170,2,Fischschmalz
2129,1171,,Bücher
2130,1172,1,Baumwollwaren
2131,1173,1,Wolle
2132,1173,,Indigo
2133,1173,2,Tabak
2134,1174,,Glocke
2135,1175,2,Krämerei
2136,1176,2,Tabak
2137,1176,1,Hopfen
2138,1177,1,Werg
2139,1177,1,Zwetschgen
2140,1178,2,Limonen
2141,1178,2,Braunrot
2142,1178,2,Schwefel
2143,1178,2,Krämerei
2144,1178,2,Leim
2145,1178,2,Früchte
2146,1178,2,Zucker
2147,1179,1,Kastanien
2148,1180,2,Branntwein
2149,1181,2,Leder
2150,1181,2,Juchten
2151,1181,2,Felle
2152,1181,2,Röte
2153,1181,2,Krämerei
2154,1182,1,Käse
2155,1183,2,Sensen
2156,1184,2,Geschmeide
2157,1185,2,Geschmeide
2158,1183,2,Geschmeide
2159,1187,1,Krämerei
2160,1189,2,Juchten
2161,1190,1,Arznei
2162,1192,,Glas
2163,1194,2,Federn
2164,1195,2,Rupfen
2165,1195,2,Meselan
2166,1196,2,Leinwand
2167,1196,2,Zeug
2168,1196,2,Rupfen
2169,1197,1,Juchten
2170,1197,1,Stockfisch
2171,1197,1,Röte
2172,1197,2,Kastanien
2173,1197,1,Gesalzene Butter
2174,1197,1,Glätte
2175,1197,1,Leinöl
2176,1197,1,Blei
2177,1197,1,Leinwand
2178,1197,1,Holländischer Käse
2179,1197,1,Tuch
2180,1197,1,Heringe
2181,1197,1,Butter
2182,1197,1,Wachs
2183,1197,1,Zwillich
2184,1198,2,Nüsse
2185,1198,2,Kastanien
2186,1198,2,Zwetschgen
2187,1200,1,Stockfisch
2188,1200,1,Prisil
2189,1200,1,Heringe
2190,1200,1,Fisch
2191,1200,1,Fischschmalz
2192,1201,1,Anis
2193,1202,,Haar
2194,1204,2,Kastanien
2195,1205,2,Kastanien
2196,1207,2,Glätte
2197,1207,2,Blaue Schmalte
2198,1208,2,Schliff
2199,1208,2,Farbzeug
2200,1209,2,Prisil
2201,1209,2,Schliff
2202,1209,2,Krämerei
2203,1209,2,Röte
2204,1209,2,Indigo
2205,1209,2,Grünspan
2206,1210,1,Käse
2207,1211,1,Tuch
2208,1211,2,Nüsse
2209,1212,2,Heringe
2210,1213,1,Zwirn
2211,1214,1,Zwirn
2212,1215,2,Materialien
2213,1217,,Geschmeide
2214,1218,,Geschmeide
2215,1220,1,Neue Glocken
2216,1220,2,Alte Glocken
2217,1221,,Tuch
2218,1221,,Meselan
2219,1221,,Strümpfe
2220,1222,,Leinwand
2221,1223,2,Schliff
2222,1224,2,Leinwand
2223,1224,2,Rupfen
2224,1224,2,Zeug
2225,1225,,Messer
2226,1227,,Käse
2227,1227,,Öl
2228,1228,,Kastanien
2229,1228,,Kehrbesen
2230,1228,,Nürnberger Ware
2231,1228,,Safran
2232,1230,,Nüsse
2233,1231,1,Visier
2234,1232,1,Visierschneiderei
2235,1232,1,Schlafröcke
2236,1229,,Kastanien
2237,1229,,Kehrbesen
2238,1229,,Nürnberger Ware
2239,1229,,Safran
2240,1233,1,Schwefel
2241,1235,1,Zwetschgen
2242,1236,1,Käse
2243,1237,1,Weinstein
2244,1238,,Leinwand
2245,1236,1,Schmalz
2246,1240,,Lorbeer
2247,1241,1,Schnurmacherware
2248,1242,1,Käse
2249,1243,1,Pasta
2250,1243,1,Käse
2251,1244,2,Leinwand
2252,1244,2,Rupfen
2253,1245,,Krämerei
2254,1246,,Hirschzungen
2255,1246,,Enzianwurzen
2256,1252,1,Zinn
2257,1252,1,Blei
2258,1252,1,Glätte
2259,1247,,Glätte
2260,1248,2,Wolle
2261,1249,,Krämerei
2262,1251,1,Zuckerware
2263,1253,2,Harrasware
2264,1253,2,Farbzeug
2265,1253,2,Krämerei
2266,1254,2,Kastanien
2267,1255,,Grobe Spitze
2268,1256,1,Zuckerware
2269,1257,,Beschlagenes Gut
2270,1258,,Tuch
2271,1259,1,Weinstein
2272,1260,2,Tuch
2273,1260,,Leinwand
2274,1260,2,Schafwolle
2275,1260,2,Indigo
2276,1260,2,Wolle
2277,1261,2,Schafwolle
2278,1261,2,Tabak
2279,1262,2,Baumöl
2280,1262,1,Zinn
2281,1262,2,Farbe
